avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,binnedInc_mean,State_encode,Geography,binnedInc,County,State
1962.667684,56.0,150.2,453.5494221,63924.0,32553.0,9.5,0.0,40.4,39.5,41.4,2.55,59.3,14.5,36.6,46.689770489351176,5.3,32.5,16.5,63.4,5.6,81.1,61.6,56.0,24.5,9.5,95.58247675,1.336882036,0.379344102,0.21720509100000002,56.81528662,6.6831343489999995,93564.75,167.83431372549018,"Miami County, Kansas","(61494.5, 125635]",Miami County,Kansas
1962.667684,16.0,151.3,453.5494221,48645.0,6282.0,11.2,0.0,44.4,40.8,48.0,2.25,59.8,16.5,40.7,36.37844980163757,4.2,34.0,18.0,60.5,2.6,79.5,59.8,47.3,27.6,11.3,97.87166455,0.381194409,0.698856417,0.14294790300000002,55.30331224,2.550091075,49534.0,167.83431372549018,"Mitchell County, Kansas","(48021.6, 51046.4]",Mitchell County,Kansas
1962.667684,99.0,208.4,453.5494221,42221.0,33314.0,18.0,1921.114246,39.4,37.0,41.9,2.47,50.3,17.3,31.6,39.648513674538286,3.9,32.1,11.2,53.8,8.7,64.2,48.2,42.8,36.8,19.2,85.46395975,5.116428739,0.91855839,0.43587643299999995,47.39858578,6.411140218,41543.55,167.83431372549018,"Montgomery County, Kansas","(40362.7, 42724.4]",Montgomery County,Kansas
1962.667684,20.0,193.4,453.5494221,44774.0,5645.0,12.5,0.0,47.6,46.6,49.5,2.36,62.0,20.8,36.6,39.53941172709352,6.3,35.7,10.0,59.9,3.2,75.9,52.8,42.4,34.6,11.6,96.29565217,0.156521739,0.4,0.713043478,59.43474647,5.611775529,43962.7,167.83431372549018,"Morris County, Kansas","(42724.4, 45201]",Morris County,Kansas
1962.667684,7.0,165.4,453.5494221,55378.0,3007.0,11.1,0.0,41.6,38.3,46.3,2.53,54.2,21.1,51.0,21.7,6.2,32.5,10.6,57.1,5.8,70.9,56.8,49.6,30.1,15.2,85.83386993,0.933676755,0.160978751,7.244043786000001,52.56518082,3.29153605,58020.05,167.83431372549018,"Morton County, Kansas","(54545.6, 61494.5]",Morton County,Kansas
1962.667684,25.0,147.7,453.5494221,54149.0,10227.0,9.9,586.6823115,41.6,39.7,43.6,2.32,61.9,13.6,42.0,43.34200057231336,10.0,41.9,16.8,67.1,1.7,80.4,63.9,50.2,28.0,11.6,97.19460577,0.885913968,0.246087213,0.147652328,56.80585044,5.55836281,52796.0,167.83431372549018,"Nemaha County, Kansas","(51046.4, 54545.6]",Nemaha County,Kansas
1962.667684,42.0,183.5,453.5494221,41527.0,16346.0,17.7,4098.862107,40.0,39.7,40.6,2.47,53.1,9.4,20.7,30.68154414622158,4.7,33.6,12.1,60.9,4.7,67.8,53.0,46.2,35.0,18.6,94.60512696,1.169092127,0.19484868800000002,0.444498569,52.01918614,8.276059565,41543.55,167.83431372549018,"Neosho County, Kansas","(40362.7, 42724.4]",Neosho County,Kansas
1962.667684,7.0,128.7,453.5494221,51923.0,3005.0,10.0,0.0,49.2,46.0,51.9,2.18,62.5,31.1,27.4,35.869657802120365,17.8,35.9,15.5,60.9,2.7,77.2,48.83323835909381,42.6,35.5,14.1,96.880078,0.519987,0.0,1.5274618130000002,57.1945047,9.725158562,52796.0,167.83431372549018,"Ness County, Kansas","(51046.4, 54545.6]",Ness County,Kansas
1962.667684,10.0,109.9,453.5494221,44846.0,5550.0,13.5,0.0,44.0,42.1,48.5,2.24,49.6,25.1,18.9,41.3,14.7,34.6,15.2,57.0,1.7,72.8,57.9,45.9,32.9,17.3,92.20035778,2.450805009,0.357781753,1.216457961,53.79896177,9.776833156,43962.7,167.83431372549018,"Norton County, Kansas","(42724.4, 45201]",Norton County,Kansas
1962.667684,39.0,181.3,453.5494221,52749.0,15847.0,12.9,0.0,42.6,42.2,42.9,2.44,57.4,15.7,33.8,35.77626341696368,8.8,40.5,12.8,57.3,8.2,71.9,50.6,44.9,35.2,14.3,96.31840796,0.149253731,0.16791044800000002,0.16791044800000002,55.1575711,4.447806354,52796.0,167.83431372549018,"Osage County, Kansas","(51046.4, 54545.6]",Osage County,Kansas
1962.667684,12.0,166.2,453.5494221,38848.0,3683.0,12.9,0.0,48.5,46.5,49.7,2.08,59.6,18.0,22.0,32.47410993082589,15.6,36.3,15.1,61.1,4.0,74.6,40.989694227862685,38.9,34.8,13.6,97.67318879,0.396615547,1.05764146,0.10576414599999999,50.90702948,4.141104294,38888.25,167.83431372549018,"Osborne County, Kansas","(37413.8, 40362.7]",Osborne County,Kansas
1962.667684,13.0,151.2,453.5494221,52744.0,5975.0,10.4,0.0,42.2,39.5,45.4,2.39,63.8,17.1,36.5,47.38594508060742,7.3,32.9,15.2,63.2,5.3,77.8,60.6,50.8,27.9,11.3,96.80886243,0.297619048,0.0,0.41335978799999995,58.52386683,1.470588235,52796.0,167.83431372549018,"Ottawa County, Kansas","(51046.4, 54545.6]",Ottawa County,Kansas
1962.667684,18.0,182.5,453.5494221,47351.0,6838.0,13.9,146.2415911,43.1,41.5,48.2,2.32,46.2,26.0,23.2,49.6,1.2,28.0,12.7,51.6,1.9,72.8,53.2,42.1,32.8,15.2,90.65258284,4.847344813,0.0,1.620604833,45.76802508,1.121656601,46611.3,167.83431372549018,"Pawnee County, Kansas","(45201, 48021.6]",Pawnee County,Kansas
1962.667684,16.0,171.1,453.5494221,45856.0,5428.0,11.4,0.0,44.7,44.2,45.5,2.29,60.5,33.2,13.9,45.3,7.6,35.3,15.5,63.1,4.3,75.8,55.3,44.5,33.4,15.5,96.85511725,0.381748773,0.18178513,0.16360661699999998,55.04469987,9.342230696,46611.3,167.83431372549018,"Phillips County, Kansas","(45201, 48021.6]",Phillips County,Kansas
1962.667684,36.0,153.9,453.5494221,65373.0,23298.0,10.0,0.0,34.7,34.7,34.6,2.72,62.3,9.2,35.0,42.05892603988329,6.5,31.2,21.2,64.8,3.7,80.4,66.0,52.1,23.8,10.7,94.08618785,1.290607735,0.901657459,0.6850828729999999,62.60986328,8.095893103,93564.75,167.83431372549018,"Pottawatomie County, Kansas","(61494.5, 125635]",Pottawatomie County,Kansas
1962.667684,25.0,177.9,453.5494221,54701.0,9691.0,10.3,6810.442679000001,39.1,35.0,42.6,2.39,55.5,11.9,37.3,35.84908707401625,3.9,26.5,18.0,59.9,5.6,71.8,56.1,47.0,32.1,15.7,95.03029058,0.718759626,0.010267995,0.605811685,52.742183499999996,5.278450363,58020.05,167.83431372549018,"Pratt County, Kansas","(54545.6, 61494.5]",Pratt County,Kansas
1962.667684,9.0,177.8,453.5494221,44932.0,2506.0,11.8,0.0,50.9,48.7,52.4,2.07,61.7,29.1,28.5,34.02808524379196,2.5,30.8,18.6,58.2,2.3,77.6,53.6,40.8,35.1,12.4,97.40667976,0.353634578,0.117878193,0.47151277,53.38283828,10.28708134,43962.7,167.83431372549018,"Rawlins County, Kansas","(42724.4, 45201]",Rawlins County,Kansas
1962.667684,152.0,172.6,453.5494221,46533.0,63718.0,15.8,125.5532189,39.5,37.6,42.3,2.44,53.3,20.2,32.7,44.06447680491623,2.4,28.6,13.8,58.2,5.7,69.7,52.8,46.3,32.5,15.0,91.39685909999999,2.9801117739999996,0.565112866,1.676605576,52.29310276,5.263956311,46611.3,167.83431372549018,"Reno County, Kansas","(45201, 48021.6]",Reno County,Kansas
1962.667684,15.0,154.1,453.5494221,42381.0,4725.0,12.7,0.0,50.9,50.0,51.7,2.07,57.4,20.2,23.6,43.4,12.7,35.1,13.4,61.8,3.8,74.7,51.6,42.0,36.9,15.4,97.66957969,0.145651269,0.5826050770000001,0.0,48.87912088,7.552083333,41543.55,167.83431372549018,"Republic County, Kansas","(40362.7, 42724.4]",Republic County,Kansas
1962.667684,24.0,173.6,453.5494221,49152.0,9977.0,14.7,0.0,37.9,35.3,41.9,2.42,56.4,20.5,22.2,36.140246329027796,4.6,30.5,14.0,61.9,5.5,70.1,54.3,47.4,30.5,15.0,90.37347713,1.807469543,0.489314959,4.054323946,55.39809327,5.697730565,49534.0,167.83431372549018,"Rice County, Kansas","(48021.6, 51046.4]",Rice County,Kansas
1962.667684,70.0,154.3,453.5494221,46468.0,75247.0,20.2,252.50176090000002,24.7,24.5,25.3,2.49,39.1,2.5,20.3,34.78196557563559,8.3,17.4,24.1,54.5,5.8,85.4,73.2,50.6,16.4,6.5,83.26091013,6.552744528,4.509343926000001,1.111673909,43.09139683,4.808994852,46611.3,167.83431372549018,"Riley County, Kansas","(45201, 48021.6]",Riley County,Kansas
1962.667684,13.0,164.7,453.5494221,48383.0,5174.0,12.0,0.0,43.9,43.2,45.3,2.28,57.4,12.6,42.1,43.800015302079615,12.6,36.8,14.1,63.2,4.1,71.5,51.4,40.8,35.5,15.9,96.81835712,0.23139221,0.5784805239999999,0.55919784,51.17860381,5.273833671,49534.0,167.83431372549018,"Rooks County, Kansas","(48021.6, 51046.4]",Rooks County,Kansas
1962.667684,8.0,114.3,453.5494221,43083.0,3130.0,12.1,0.0,48.8,48.1,49.8,2.1,56.8,22.0,20.6,43.0,14.5,33.0,12.8,59.7,5.6,75.2,55.1,45.4,33.5,13.6,98.14698492,0.0,0.0,0.06281407,49.39434724,10.75837743,43962.7,167.83431372549018,"Rush County, Kansas","(42724.4, 45201]",Rush County,Kansas
1962.667684,20.0,151.9,453.5494221,45443.0,7039.0,13.3,0.0,47.1,43.8,48.5,2.12,58.0,25.2,31.0,40.6,3.2,32.8,13.1,60.7,6.9,70.5,48.4,34.1,39.3,16.0,95.43503148,1.244991414,0.0,0.014310246,52.20747144,10.703125,46611.3,167.83431372549018,"Russell County, Kansas","(45201, 48021.6]",Russell County,Kansas
1962.667684,118.0,175.6,453.5494221,48460.0,55691.0,13.0,1634.016268,37.7,36.8,39.1,2.42,48.9,14.5,29.4,39.059098460355074,6.2,33.5,15.2,65.0,5.0,70.9,47.05002835119953,47.3,29.1,14.5,87.6415179,3.209832242,2.4813851259999997,3.193684399,46.41804377,6.843609637,49534.0,167.83431372549018,"Saline County, Kansas","(48021.6, 51046.4]",Saline County,Kansas
1962.667684,11.0,160.5,453.5494221,56032.0,4964.0,8.3,0.0,42.0,40.7,43.4,0.0221,65.3,21.0,18.3,48.3,12.3,33.4,15.7,67.5,5.8,84.1,67.1,50.8,24.7,6.3,95.23133117,0.0,1.055194805,2.820616883,56.83060109,6.6298342539999995,58020.05,167.83431372549018,"Scott County, Kansas","(54545.6, 61494.5]",Scott County,Kansas
1962.667684,864.0,171.5,453.5494221,51175.0,511574.0,14.7,826.8598482000001,34.6,33.4,35.7,2.59,49.8,15.4,28.8,45.13712481673695,8.5,26.8,19.7,61.9,6.9,69.2,56.7,50.3,28.0,15.3,79.56247322,9.221979393,4.262737178,2.150518529,47.48265193,6.454934328999999,52796.0,167.83431372549018,"Sedgwick County, Kansas","(51046.4, 54545.6]",Sedgwick County,Kansas
1962.667684,29.0,164.4,453.5494221,47381.0,23152.0,15.7,2850.7256390000002,29.4,29.2,29.6,3.05,47.7,25.7,23.7,35.537740587576295,2.7,24.8,8.5,66.2,9.0,61.5,53.1,49.0,26.0,17.2,59.37956518,3.7466701039999997,2.947495059,29.93039443,46.64438503,6.872294372000001,46611.3,167.83431372549018,"Seward County, Kansas","(45201, 48021.6]",Seward County,Kansas
1962.667684,374.0,171.6,453.5494221,52795.0,178725.0,15.0,274.1642188,38.8,37.4,40.1,2.44,49.5,15.8,31.4,49.49504503341458,7.5,31.1,18.7,60.2,6.8,71.7,54.4,48.5,31.9,14.5,82.79565081,7.873954092000001,1.136516175,1.9240234459999999,46.64695662,5.852417302999999,52796.0,167.83431372549018,"Shawnee County, Kansas","(51046.4, 54545.6]",Shawnee County,Kansas
1962.667684,7.0,143.1,453.5494221,52300.0,2512.0,10.9,0.0,45.7,43.1,48.3,2.21,64.1,6.7,18.7,35.356714485810606,8.2,33.8,15.9,65.1,1.2,73.4,49.7,31.6,37.6,16.1,97.90596602,0.07902015,0.0,0.15804029999999997,56.66372462,7.382550336,52796.0,167.83431372549018,"Sheridan County, Kansas","(51046.4, 54545.6]",Sheridan County,Kansas
1962.667684,14.0,161.6,453.5494221,43100.0,5983.0,16.2,0.0,38.4,39.4,36.8,2.14,54.2,25.6,10.1,34.23180126907276,10.5,33.3,9.8,64.3,4.0,65.3,55.2836771995547,39.5,36.7,19.8,92.76511397,1.437066402,0.0,3.766105055,43.57501795,7.904411765,43962.7,167.83431372549018,"Sherman County, Kansas","(42724.4, 45201]",Sherman County,Kansas
1962.667684,13.0,157.6,453.5494221,41303.0,3704.0,13.5,0.0,50.7,50.3,50.9,2.21,60.7,10.0,37.2,48.34209320247292,4.8,35.3,13.0,59.4,3.2,76.0,49.8,31.2,39.1,15.4,97.48663102,0.42780748700000004,0.160427807,0.053475935999999995,56.26874625,8.463949843,41543.55,167.83431372549018,"Smith County, Kansas","(40362.7, 42724.4]",Smith County,Kansas
1962.667684,9.0,126.0,453.5494221,45945.0,4236.0,14.1,0.0,43.7,42.3,45.2,2.35,63.1,25.3,21.7,36.809777186083856,10.7,28.7,17.0,62.1,2.6,64.7,47.7,38.9,36.8,19.8,95.5787037,0.9722222220000001,0.439814815,1.574074074,59.25306577,6.165919282999999,46611.3,167.83431372549018,"Stafford County, Kansas","(45201, 48021.6]",Stafford County,Kansas
1962.667684,4.0,127.9,453.5494221,56591.0,2072.0,11.5,0.0,35.7,36.9,33.6,2.58,63.5,21.3,27.0,28.172429390457754,3.5,27.4,16.4,71.0,2.4,76.6,60.3,52.0,23.8,11.3,75.10469986,1.0237319679999999,0.604932527,17.21731038,59.3902439,13.96396396,58020.05,167.83431372549018,"Stanton County, Kansas","(54545.6, 61494.5]",Stanton County,Kansas
1962.667684,10.0,148.2,453.5494221,59773.0,5806.0,9.7,0.0,34.9,34.3,37.0,2.84,68.0,38.7,29.0,40.36382413154884,14.8,35.6,12.7,64.4,3.0,69.7,59.24051168587501,45.1,25.2,11.8,84.85793486,0.554400554,0.277200277,12.21413721,71.40009965,4.250386399,58020.05,167.83431372549018,"Stevens County, Kansas","(54545.6, 61494.5]",Stevens County,Kansas
1962.667684,53.0,170.1,453.5494221,52476.0,23535.0,13.3,2846.823879,40.8,39.4,41.7,2.55,56.3,20.4,31.1,47.79485613576887,5.0,35.9,14.1,58.2,7.0,72.7,56.5,50.5,30.8,14.5,94.37769693,0.89263051,0.224215247,0.7234114559999999,55.02144979,6.593633733,52796.0,167.83431372549018,"Sumner County, Kansas","(51046.4, 54545.6]",Sumner County,Kansas
1962.667684,15.0,154.5,453.5494221,50639.0,7904.0,11.3,0.0,35.3,34.2,37.2,2.39,55.6,12.2,20.1,55.395327472534746,3.8,28.9,18.6,68.9,2.7,81.0,65.9,48.3,24.7,11.3,94.47318612,1.8675078859999998,0.08832807599999999,1.388012618,53.81222432,5.794871795,49534.0,167.83431372549018,"Thomas County, Kansas","(48021.6, 51046.4]",Thomas County,Kansas
1962.667684,9.0,177.9,453.5494221,46859.0,2927.0,9.9,0.0,49.1,48.8,49.4,2.21,66.0,3.4,26.3,30.762092368196708,14.8,33.2,18.5,69.6,1.0,83.3,61.3,47.2,26.8,6.1,95.62860047,0.304981362,0.406641816,0.711623179,59.37019969,4.6428571430000005,46611.3,167.83431372549018,"Trego County, Kansas","(45201, 48021.6]",Trego County,Kansas
1962.667684,14.0,150.3,453.5494221,59160.0,6951.0,9.6,0.0,42.1,41.9,43.0,2.59,61.2,10.8,40.7,45.4,3.1,38.9,16.1,60.9,6.2,80.9,63.5,55.2,25.7,9.3,96.39845648,0.22866943,0.24296126899999998,0.171502072,60.19490255,4.111600587,58020.05,167.83431372549018,"Wabaunsee County, Kansas","(54545.6, 61494.5]",Wabaunsee County,Kansas
1962.667684,4.0,175.5,453.5494221,49109.0,1518.0,12.0,0.0,41.8,43.4,38.8,2.52,60.1,25.6,22.2,38.9,13.3,32.9,19.6,62.1843539358339,5.4,75.3,57.7,40.2,26.8,11.2,99.49843259999999,0.0,0.062695925,0.0,57.44,8.333333332999999,49534.0,167.83431372549018,"Wallace County, Kansas","(48021.6, 51046.4]",Wallace County,Kansas
1962.667684,18.0,172.4,453.5494221,43264.0,5598.0,10.8,0.0,46.3,44.1,48.4,2.27,62.5,14.8,19.9,31.94159749377939,20.4,38.0,13.2,64.5,3.1,74.4,55.28980960204791,44.7,33.9,13.7,97.22124516,0.756243405,0.17587055899999998,0.281392895,57.33005733,5.961538462,43962.7,167.83431372549018,"Washington County, Kansas","(42724.4, 45201]",Washington County,Kansas
1962.667684,6.0,177.6,453.5494221,53447.0,2157.0,11.5,0.0,35.7,34.5,40.5,2.79,60.6,36.9,20.6,34.494868831749734,16.3,29.6,12.5,67.4,3.1,71.7,46.4,32.8,33.2,12.9,94.32849365,0.0,0.31760435600000003,2.9038112519999997,57.49039693,7.061503417000001,52796.0,167.83431372549018,"Wichita County, Kansas","(51046.4, 54545.6]",Wichita County,Kansas
1962.667684,23.0,171.1,453.5494221,39764.0,8856.0,16.7,0.0,43.8,42.1,46.1,2.37,53.2,20.0,34.4,39.210875056753245,9.0,36.8,9.9,56.2,6.5,60.1,43.4,37.3,40.0,21.3,94.62531729,0.154508332,0.629069639,0.6842511859999999,49.88060494,6.2108262110000005,38888.25,167.83431372549018,"Wilson County, Kansas","(37413.8, 40362.7]",Wilson County,Kansas
1962.667684,16.0,293.9,453.5494221,35502.0,3115.0,18.4,0.0,47.4,46.9,48.6,2.08,53.6,7.8,46.1,41.1,5.0,38.8,12.7,59.7,4.6,63.1,44.1,35.8,38.5,17.5,94.67455621,0.529430084,0.155714731,0.311429461,44.93794905,6.818181817999999,35815.95,167.83431372549018,"Woodson County, Kansas","(34218.1, 37413.8]",Woodson County,Kansas
1962.667684,326.0,221.8,453.5494221,37087.0,163369.0,24.4,214.2389315,33.3,32.4,34.2,2.71,41.7,24.7,33.7,42.33427328158172,6.8,32.9,10.7,58.7,11.2,51.4,40.6,36.8,35.3,23.6,61.71100581,24.28018855,3.4532293569999997,6.453117421,38.97061322,6.377617291,35815.95,167.83431372549018,"Wyandotte County, Kansas","(34218.1, 37413.8]",Wyandotte County,Kansas
106.0,46.0,200.2,469.7,31558.0,19027.0,26.3,0.0,41.0,39.1,42.5,2.5,50.9,9.5,25.6,60.2,4.7,36.3,9.3,49.8,7.7,56.1,43.0,34.2,40.9,23.8,95.05622746,2.800763845,0.33948652700000004,0.408444727,53.07888763,4.546508931,28429.05,215.31583333333336,"Adair County, Kentucky","[22640, 34218.1]",Adair County,Kentucky
101.0,47.0,195.1,425.8,39801.0,20640.0,19.0,0.0,40.3,39.6,42.0,2.59,58.2,20.8,45.0,32.6,1.6,36.0,7.7,53.3,9.2,59.5,38.3766242142703,39.0,36.7,20.2,96.51682633,1.355932203,0.456890199,0.830262835,57.42217649,3.786096257,38888.25,215.31583333333336,"Allen County, Kentucky","(37413.8, 40362.7]",Allen County,Kentucky
119.0,47.0,202.2,513.5,54331.0,21979.0,11.3,0.0,39.9,38.5,40.7,2.56,57.2,15.4,36.6,44.4,3.5,38.8,11.4,62.4,6.9,77.0,61.6,55.4,28.3,12.9,95.61601029,2.329856165,0.5698267539999999,0.289508754,56.35803931,5.4001554,52796.0,215.31583333333336,"Anderson County, Kentucky","(51046.4, 54545.6]",Anderson County,Kentucky
51.0,22.0,191.3,460.2,44732.0,8212.0,16.8,0.0,42.8,41.5,44.2,2.48,54.8,8.7,34.9,36.446505591996655,7.6,39.4,8.0,52.8,6.2,61.5,45.8,41.2,40.8,23.7,94.36773256,3.379360465,0.593507752,0.048449612,53.71046229,6.105990782999999,43962.7,215.31583333333336,"Ballard County, Kentucky","(42724.4, 45201]",Ballard County,Kentucky
258.0,102.0,192.0,502.2,37666.0,43570.0,19.5,183.6125775,40.4,39.0,42.0,2.48,55.8,20.7,39.6,40.87093447222755,4.7,41.5,9.0,54.8,7.6,60.6,46.8,41.3,39.0,22.7,93.12987769,4.209668026,0.533488643,0.465928946,53.03021379,5.4866708,38888.25,215.31583333333336,"Barren County, Kentucky","(37413.8, 40362.7]",Barren County,Kentucky
79.0,33.0,238.5,564.2,34126.0,12228.0,22.7,0.0,40.4,39.5,40.7,2.76,51.0,22.4,33.2,34.589012944639215,2.3,39.2,9.1,43.8,14.0,51.7,39.6,36.7,46.2,29.7,96.10118551,1.6363332780000002,0.016697278,1.01018534,52.0828485,4.990825688,28429.05,215.31583333333336,"Bath County, Kentucky","[22640, 34218.1]",Bath County,Kentucky
177.0,80.0,223.0,493.5,24868.0,27337.0,33.5,0.0,41.1,39.2,42.5,2.44,46.6,20.6,46.4,30.7,2.3,35.6,5.0,35.4,11.6,39.7,26.6,24.4,57.6,39.6,95.00536673,3.2093023260000004,0.322003578,0.032200358,42.08152958,3.381417714,28429.05,215.31583333333336,"Bell County, Kentucky","[22640, 34218.1]",Bell County,Kentucky
526.0,183.0,175.7,483.6,66939.0,127712.0,8.0,0.0,36.2,35.7,36.6,2.77,58.2,13.0,36.9,39.2510236857385,12.0,28.1,20.1,66.9,5.6,80.2,56.88931857809578,63.4,21.8,10.4,91.73708242,2.9955784519999997,2.380895062,0.9051734509999999,58.57880964,5.289605924,93564.75,215.31583333333336,"Boone County, Kentucky","(61494.5, 125635]",Boone County,Kentucky
120.0,45.0,176.5,490.8,42812.0,20116.0,19.2,0.0,41.1,40.0,43.3,2.51,49.1,16.7,42.5,34.6,6.1,36.7,10.9,56.2,9.9,65.3,49.9,44.6,35.3,18.3,89.98151202,7.130365263,0.209863589,1.8987658019999998,48.49370789,4.047026905,43962.7,215.31583333333336,"Bourbon County, Kentucky","(42724.4, 45201]",Bourbon County,Kentucky
332.0,130.0,198.2,525.0,40224.0,48325.0,23.1,269.0118986,41.9,40.5,43.4,2.41,51.7,22.2,32.7,40.6437003030641,3.6,35.9,10.3,46.3,10.5,61.7,43.3,40.2,42.4,23.0,94.74415847,2.727068299,0.400678701,0.130833861,50.45658567,4.636200208,38888.25,215.31583333333336,"Boyd County, Kentucky","(37413.8, 40362.7]",Boyd County,Kentucky
176.0,68.0,179.1,492.9,41538.0,29809.0,17.5,0.0,41.0,38.8,42.8,2.42,48.3,10.8,32.1,39.58454178388284,5.1,35.0,11.8,50.9,7.1,65.3,49.8,43.0,38.4,21.7,88.98530012,6.921192323,0.809854362,0.330066694,50.06790403,4.910307083999999,41543.55,215.31583333333336,"Boyle County, Kentucky","(40362.7, 42724.4]",Boyle County,Kentucky
61.0,23.0,236.8,639.7,41910.0,8321.0,18.6,0.0,41.0,39.8,41.5,2.54,53.4,22.3,35.6,41.4,0.7,43.4,9.2,47.84512686667312,8.3,66.7,39.1013645553819,48.2,37.4,22.3,98.93175074,0.023738872,0.0,0.913946588,49.89403573,6.52995143,41543.55,215.31583333333336,"Bracken County, Kentucky","(40362.7, 42724.4]",Bracken County,Kentucky
87.0,38.0,232.3,522.1,28647.0,13484.0,33.0,0.0,40.7,39.4,42.9,2.41,48.7,19.9,39.5,23.265214934351594,1.1,34.3,5.1,38.1,12.4,37.7,30.281606382243815,25.3,58.1,40.6,97.65285851,0.485615481,0.434110809,0.014715621000000002,44.95813615,6.230133502999999,28429.05,215.31583333333336,"Breathitt County, Kentucky","[22640, 34218.1]",Breathitt County,Kentucky
126.0,51.0,199.5,490.0,41547.0,20018.0,19.2,249.77520230000002,42.5,41.1,43.8,2.71,56.0,23.1,41.3,33.836166176046405,3.0,44.0,5.1,48.2,11.5,62.3,42.88175253338907,39.0,39.8,21.1,95.55854643,2.322915109,0.119635113,0.383829321,58.83239688,7.765151515,41543.55,215.31583333333336,"Breckinridge County, Kentucky","(40362.7, 42724.4]",Breckinridge County,Kentucky
407.0,126.0,174.0,536.2,54924.0,78702.0,12.3,216.0046759,39.3,38.5,39.7,2.71,53.7,10.7,45.7,55.59479345047958,5.9,40.8,9.2,57.83160343582731,7.6,77.0,62.0,57.3,29.0,13.8,96.52811164,0.479463624,0.523641845,0.46517067100000004,56.06891428,4.763673015,58020.05,215.31583333333336,"Bullitt County, Kentucky","(54545.6, 61494.5]",Bullitt County,Kentucky
72.0,32.0,202.9,460.2,35219.0,12938.0,20.6,0.0,41.2,40.1,42.1,2.44,53.6,29.0,40.2,35.209446279536884,3.3,43.3,4.5,48.9,6.1,54.5,43.0,38.5,43.4,27.6,98.13790417,1.184261784,0.0,0.46747175700000004,52.7820711,5.23255814,35815.95,215.31583333333336,"Butler County, Kentucky","(34218.1, 37413.8]",Butler County,Kentucky
92.0,40.0,224.7,525.0,42640.0,12681.0,18.2,0.0,42.6,42.3,42.9,2.39,55.2,7.7,60.2,37.94829155494365,5.8,44.9,7.7,52.4,8.7,60.5,45.6,41.6,42.1,24.2,92.65554343,5.824107282000001,0.046779978,0.0,50.10391083,7.912885662000001,41543.55,215.31583333333336,"Caldwell County, Kentucky","(40362.7, 42724.4]",Caldwell County,Kentucky
211.0,84.0,195.3,501.3,37705.0,38343.0,20.2,0.0,33.7,33.5,34.2,2.35,43.8,2.5,17.2,48.768059007760215,9.8,31.6,16.1,52.7,9.1,69.9,54.4,45.3,30.8,16.2,91.31895240000001,3.907521125,2.204377263,0.325408072,44.97101254,3.144290123,38888.25,215.31583333333336,"Calloway County, Kentucky","(37413.8, 40362.7]",Calloway County,Kentucky
507.0,194.0,198.6,518.7,52349.0,92066.0,13.2,65.17063846,37.3,35.9,38.5,2.49,47.2,9.4,28.7,49.2,12.7,31.0,18.2,62.4,6.8,72.4,56.4,50.1,28.3,14.9,93.6386991,3.211806505,0.812243782,0.637332605,46.76269132,4.943288381,52796.0,215.31583333333336,"Campbell County, Kentucky","(51046.4, 54545.6]",Campbell County,Kentucky
37.0,16.0,213.4,534.8,40701.0,4874.0,17.0,0.0,42.3,41.5,43.1,2.39,58.4,15.0,36.5,27.947162759974283,1.9,38.2,7.9,52.4,6.8,55.9,41.8,35.1,43.2,26.7,96.56902087,1.5650080259999999,0.080256822,0.060192616,54.58960661,5.540166205,41543.55,215.31583333333336,"Carlisle County, Kentucky","(40362.7, 42724.4]",Carlisle County,Kentucky
60.0,26.0,217.3,503.6,43615.0,10699.0,20.4,0.0,36.9,35.3,38.8,2.63,45.9,18.5,60.8,55.829430376512,4.7,44.0,6.3,51.0,13.2,54.9,43.9,42.3,39.3,25.2,92.73314866,2.576177285,0.073868883,2.336103416,45.73721163,5.617495712,43962.7,215.31583333333336,"Carroll County, Kentucky","(42724.4, 45201]",Carroll County,Kentucky
176.0,76.0,232.1,541.3,34991.0,27158.0,23.9,0.0,40.1,38.9,41.2,2.54,51.9,14.4,33.3,47.3,5.0,41.4,7.9,45.5,11.1,54.3,42.0,38.1,41.7,26.0,97.95798873,0.819732123,0.13540218099999998,0.07319036799999999,52.61752646,4.045610747,35815.95,215.31583333333336,"Carter County, Kentucky","(34218.1, 37413.8]",Carter County,Kentucky
103.0,52.0,254.3,501.8,29344.0,15808.0,30.6,0.0,42.1,40.8,43.3,2.44,58.7,17.9,25.2,56.2,0.7,37.4,5.1,46.6,9.0,48.3,38.2,31.6,44.4,28.9,97.19192679,0.796038611,0.250720822,0.300864987,55.74874687,5.148741418999999,28429.05,215.31583333333336,"Casey County, Kentucky","[22640, 34218.1]",Casey County,Kentucky
